store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types
ChIJW4TwYkLf0z0R_0-UyAabpL0,AL ALASKHA COMMERCIAL MARKET سوق الاسكا التجاري,239P+279,صلالة,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0175349,54.08573359999999,supermarket,0.0,0.0,,False,scraped,5.0,4,0,,,,0,ChIJW4TwYkLf0z0R_0-UyAabpL0,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJxfUhrEpf0T0RgOYFc_dJrWI,Commercial market صوق التجاري,Near 22J9+P7M,Awqad,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0317523,54.01807169999999,supermarket,0.0,0.0,,False,scraped,1.0,1,0,,,,0,ChIJxfUhrEpf0T0RgOYFc_dJrWI,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ60pkB9dh0T0REB7bKY6WrTw,Muna al Fadiya,"23CH+7X5, Al Ghubayra Sreet",Salalah,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0206302,54.0799956,supermarket,0.0,0.0,,False,scraped,4.7,3,0,,,,0,ChIJ60pkB9dh0T0REB7bKY6WrTw,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJg4IseQJg0T0ReFxQ3oRkgiU,"Al Jameera Shopping Centre, سوق مركزي",Salalah,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0188225,54.08457079999999,supermarket,0.0,0.0,,False,scraped,4.5,29,0,,,,0,ChIJg4IseQJg0T0ReFxQ3oRkgiU,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJCU14WwDf0z0RCoaU4jUKjfQ,درة الشام – صلالة Dora Alsham Supermarket – Salalah,239P+5M4,Salalah,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0178978,54.0867087,supermarket,0.0,0.0,,False,scraped,4.8,21,0,,,,0,ChIJCU14WwDf0z0RCoaU4jUKjfQ,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJExoI53Rf0T0RcBgzyhfCEfQ,YA BALASH,Salalah,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0305061,54.0527615,supermarket,0.0,0.0,,False,scraped,4.0,970,0,,,,0,ChIJExoI53Rf0T0RcBgzyhfCEfQ,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ2cNjGACl0z0RHVcAeB1NK_M,Jowel Commercial market,XMQW+484,Mirbat,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",16.9883276,54.6960974,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJ2cNjGACl0z0RHVcAeB1NK_M,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJN9m5fACl0z0R3B34RtB_4o0,Saidaf Trading Company LLC,Al Fath Street,Marbat,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",16.9880835,54.69685759999999,supermarket,0.0,0.0,,False,scraped,4.5,16,0,,,,0,ChIJN9m5fACl0z0R3B34RtB_4o0,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJDcJCMQCn0z0Rfr76gsWkTec,Alom's shop,XPV5+VQ9,Mirbat,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",16.9946738,54.70948199999999,supermarket,0.0,0.0,,False,scraped,0.0,0,0,,,,0,ChIJDcJCMQCn0z0Rfr76gsWkTec,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ99EfHwC90z0RriGj9NShhis,Commercial market tawi Atair,3H7W+4RM,Tawi Atair,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0628375,54.5970469,supermarket,0.0,0.0,,False,scraped,5.0,4,0,,,,0,ChIJ99EfHwC90z0RriGj9NShhis,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJD6WCV2TB0z0R7s2ybsoG-CQ,سوق تجاري commercial market,3C22+VXX,Taqah,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0522282,54.40247360000001,supermarket,0.0,0.0,,False,scraped,4.0,1,0,,,,0,ChIJD6WCV2TB0z0R7s2ybsoG-CQ,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJe7xlbfvB0z0R1_mdm6GfUkk,Sharif food stuff & luxury tred est.,Taqah,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0394296,54.3935591,supermarket,0.0,0.0,,False,scraped,3.0,2,0,,,,0,ChIJe7xlbfvB0z0R1_mdm6GfUkk,Active,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJf-h591zB0z0RnmLmGx6dEp0,Commercial Market,"Opposite public park, Salalah",ولاية طاقة,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0530123,54.4013488,supermarket,0.0,0.0,,False,scraped,4.7,3,0,,,,0,ChIJf-h591zB0z0RnmLmGx6dEp0,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
osm_node_2611971862,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.2120264,54.2463496,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_3693948625,Commercial Market,شارع الرباط,صلالة,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0226087,54.0834798,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_3699478946,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0203376,54.0887323,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_3700203359,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0153353,54.0852612,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4966595500,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0465273,54.2090344,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4966708083,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0491747,54.2104899,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4966933355,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0823871,54.1923694,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4966933378,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.076206,54.1995289,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4966966954,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0758696,54.1965661,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4975579938,Commercial Market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0398125,54.1575979,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4975598329,Commercial Market,Al Matar Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0139848,54.1097169,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4975970734,Commercial Market,23rd July Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0186223,54.1069702,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4976284550,Commercial Market,A'Salam Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0159821,54.1159365,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_4977402034,Commercial Market,A'Salam Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0174584,54.1211881,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_7236218089,Commercial market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1552514,55.1467574,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_node_7236218093,Commercial market,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1229143,55.0447639,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
osm_way_507603639,Commercial Market,Al Luban Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0076132,54.0210148,convenience_store,0.0,0.0,,False,scraped,0.0,0,0,,,,0,,Active,
ChIJAwIoE8DB0z0Rm8rLFl5f29c,Zmart supermarket ( Thaqa),3C42+JG7، Madinathul haq Road,ولاية طاقة,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0565375,54.4012969,supermarket,0.0,0.0,,False,scraped,4.1,20,0,,,,0,ChIJAwIoE8DB0z0Rm8rLFl5f29c,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJP9ZPlarB0z0RWoRRXCPIqUk,Al Bahja Al Daema,Taqah,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0482808,54.3890545,supermarket,0.0,0.0,,False,scraped,3.9,136,0,,,,0,ChIJP9ZPlarB0z0RWoRRXCPIqUk,Active,"['supermarket', 'shopping_mall', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJcZPlKMPt0z0RJrSHF07k4NI,Commcial market سوق تجاري,Taqah,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0552467,54.379516,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJcZPlKMPt0z0RJrSHF07k4NI,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ64EHHaqr1j0R9njE2jpL75s,Hakbit supermarket,"Near hakbit mosque thamrit, Salalah road",Thamrit,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.3955426,54.0524457,supermarket,0.0,0.0,,False,scraped,4.5,4,0,,,,0,ChIJ64EHHaqr1j0R9njE2jpL75s,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJh7SWIgCh1j0R6jn3vTjPHbk,Thumreeth,"J26M+RVW, Unnamed Road",Thumrait,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.6121116,54.0347428,supermarket,0.0,0.0,,False,scraped,5.0,1,0,,,,0,ChIJh7SWIgCh1j0R6jn3vTjPHbk,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ5wXogPug1j0RMzUA8bgxEG4,Thumrait commercial market,Thumrait,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.6170772,54.046794,supermarket,0.0,0.0,,False,scraped,3.9,262,0,,,,0,ChIJ5wXogPug1j0RMzUA8bgxEG4,Active,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
